MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,SalePrice,LotArea_m^2,Price_per_m^2,ZoningScore,SubClassScore,LotAreaNorm,PDI,Price_per_m^2_norm,EVI
20,RL,91.0,10652,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,279500,989.602756,282.4365618480553,0.8350439463269663,0.10526315789473684,0.043712169015401155,0.37871017660382794,0.2643649261812028,0.4037482785676387
20,RL,,10920,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,157000,1014.50076,154.7559215234102,0.8350439463269663,0.10526315789473684,0.044964827408913506,0.37908597412188166,0.13816652511859642,0.3406490780363355
45,RM,51.0,6120,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,132000,568.56636,232.16287365295406,0.37128319489417083,0.23684210526315788,0.022529154689289302,0.22632465594340248,0.21467486314885761,0.26609081109531163
20,RL,,11241,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,149000,1044.322623,142.67621587280314,0.8350439463269663,0.10526315789473684,0.04646521302203837,0.3795360898058191,0.12622705227026604,0.33467934161217033
90,RL,72.0,10791,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,90000,1002.516273,89.77410384639214,0.8350439463269663,0.47368421052631576,0.04436186870457361,0.4894314023000534,0.07393907866993862,0.3822195653383224
20,RL,66.0,13695,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,159000,1272.306585,124.96987901701381,0.8350439463269663,0.10526315789473684,0.057935450699946246,0.3829771611091915,0.1087262675452289,0.3259289492496517
20,RL,70.0,7560,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,139000,702.34668,197.90796191988835,0.8350439463269663,0.10526315789473684,0.02925985650517656,0.3743744828507606,0.18081761526646906,0.3619746231102718
60,RL,101.0,14215,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,325300,1320.616145,246.32441548713612,0.8350439463269663,0.3157894736842105,0.06036598191123887,0.4468642152094214,0.2286720042307858,0.4280070807503249
45,RM,57.0,7449,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,139400,692.034447,201.4350594891702,0.37128319489417083,0.23684210526315788,0.028741031573535254,0.22818821900867628,0.1843037669062432,0.2509052629740044
20,RL,75.0,9742,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,230000,905.061026,254.126510138776,0.8350439463269663,0.10526315789473684,0.03945873939563906,0.3774341477178993,0.23638352468895832,0.38975757782151643
120,RM,44.0,4224,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,129900,392.422272,331.020967127982,0.37128319489417083,0.631578947368421,0.013667063965037744,0.34208708135770594,0.31238531711372636,0.3938934064987986
20,RL,,8246,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,154000,766.078138,201.02388041257484,0.8350439463269663,0.10526315789473684,0.03246628806468952,0.3753364123186145,0.18389736119050748,0.363514496072291
20,RL,110.0,14230,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,256300,1322.00969,193.87149877849987,0.8350439463269663,0.10526315789473684,0.06043609338848769,0.3837273539157539,0.17682801125840514,0.3599798211062399
20,RL,60.0,7200,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,134800,668.9016,201.52440956935968,0.8350439463269663,0.10526315789473684,0.027577181051204748,0.373869680214569,0.18439207972505472,0.3637618553395647
20,RL,98.0,11478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,306000,1066.340634,286.96271176701686,0.8350439463269663,0.10526315789473684,0.04757297436256982,0.37986841820797856,0.2688385322133331,0.40598508158370383
20,RL,47.0,16321,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,207500,1516.269863,136.84899044913615,0.8350439463269663,0.10526315789473684,0.070209633316974,0.3866594158942998,0.12046747486504374,0.33179955290955915
30,RM,60.0,6324,Pave,,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,68500,587.518572,116.59205898260524,0.37128319489417083,0.15789473684210525,0.02348267077987333,0.2029265002442619,0.1004457052763964,0.1931867584748705
70,C (all),50.0,8500,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Feedr,Norm,40000,789.6754999999999,50.65371788791725,0.0,0.3684210526315789,0.0336535090794363,0.12062236851330457,0.035272839650783,0.09132063035170729
20,RL,,8544,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,149350,793.763232,188.15434373760462,0.8350439463269663,0.10526315789473684,0.03385916941269952,0.3757542767230175,0.17117722643344263,0.35715442869375863
20,RL,85.0,11049,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,179900,1026.485247,175.25824216741032,0.8350439463269663,0.10526315789473684,0.045567786113253406,0.37926686173318364,0.15843083517192144,0.350781233062998
20,RL,70.0,10552,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,165500,980.312456,168.82372450442475,0.8350439463269663,0.10526315789473684,0.043244759167075646,0.37856995364933027,0.15207101555781868,0.3476013232559466
120,RL,60.0,7313,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,277500,679.399639,408.4488481749105,0.8350439463269663,0.631578947368421,0.028105354179812567,0.5319228689952566,0.38891434109843764,0.5712861439209929
60,RL,108.0,13418,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,309000,1246.5724539999999,247.87969524633826,0.8350439463269663,0.3157894736842105,0.0566407254200846,0.4457466382620751,0.23020922881171907,0.42877569304079155
20,RL,112.0,10859,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,145000,1008.833677,143.7303326661249,0.8350439463269663,0.10526315789473684,0.04467970740143495,0.3790004381196381,0.12726893186542004,0.3352002814097473
20,RL,74.0,8532,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,153000,792.648396,193.02379311192095,0.8350439463269663,0.10526315789473684,0.033803080230900465,0.37573744996847774,0.17599014657177794,0.35956088876292625
20,RL,68.0,7922,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,109000,735.977566,148.10234039117435,0.8350439463269663,0.10526315789473684,0.030951880156114886,0.37488208994604205,0.13159018513397924,0.3373609080440269
90,RL,65.0,6040,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,82000,561.13412,146.13262155578775,0.8350439463269663,0.47368421052631576,0.022155226810628897,0.48276940973187,0.12964333268292128,0.4100716923448137
20,RL,84.0,8658,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,160000,804.354174,198.91734906320013,0.8350439463269663,0.10526315789473684,0.0343920166397906,0.3759141308911448,0.18181528447626635,0.3624734577151705
20,RL,115.0,16905,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,170000,1570.525215,108.24404369719082,0.8350439463269663,0.10526315789473684,0.07293930683119493,0.3874783179485661,0.09219460175446216,0.31766311635426836
85,RL,,9180,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,144000,852.84954,168.8457262930575,0.8350439463269663,0.4473684210526316,0.036831896048049734,0.479277673660991,0.15209276192859902,0.4160332490729157
20,RL,,9200,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,130250,854.7076,152.3912973278815,0.8350439463269663,0.10526315789473684,0.03692537801771483,0.37667413930452204,0.1358293517473561,0.33948049135071534
20,RL,70.0,7945,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,141000,738.114335,191.02731557164515,0.8350439463269663,0.10526315789473684,0.031059384421229755,0.37491434122557654,0.17401684605652684,0.35857423850530074
120,RL,61.0,7658,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,319900,711.451174,449.6443490301978,0.8350439463269663,0.631578947368421,0.029717918156535558,0.5324066381882735,0.42963160509156795,0.591644775917558
50,RL,48.0,12822,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,239686,1191.202266,201.2135191824761,0.8350439463269663,0.2631578947368421,0.05385496272406459,0.42912143576905853,0.18408479845178818,0.3951871620713524
20,FV,84.0,11096,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,249700,1030.851688,242.2268915176865,1.0,0.10526315789473684,0.04578746874196639,0.445315187991011,0.22462204824728316,0.43336365570258895
190,RM,33.0,4456,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,113000,413.975768,272.9628368006313,0.37128319489417083,1.0,0.014751454813152914,0.4529387144016142,0.25500118121523313,0.43888554907586785
20,RL,66.0,7742,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,127000,719.255026,176.57158505556274,0.8350439463269663,0.10526315789473684,0.03011054242912898,0.3746296886279463,0.1597289315169144,0.35143028123549447
60,RL,,13869,Pave,,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,177000,1288.471707,137.37205018813813,0.8350439463269663,0.3157894736842105,0.05874874383603262,0.4463790437868595,0.1209844624252129,0.37416330984753843
50,RM,52.0,6240,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,114500,579.7147199999999,197.51094124365173,0.37128319489417083,0.2631578947368421,0.02309004650727991,0.23438766033090494,0.18042520358680908,0.25422913920902424
90,RM,110.0,8472,Grvl,,IR2,Bnk,AllPub,Corner,Mod,IDOTRR,RRNn,Norm,110000,787.074216,139.75810382791144,0.37128319489417083,0.47368421052631576,0.03352263432190516,0.3006753314121346,0.1233428164671677,0.2677932088070983
20,RL,68.0,50271,Pave,,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,385000,4670.326713,82.43534631706609,0.8350439463269663,0.10526315789473684,0.22889527682348268,0.4342651089462524,0.06668551647262917,0.3049085737133519
80,RL,60.0,7134,Pave,,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,130000,662.770002,196.14647556121588,0.8350439463269663,0.42105263157894735,0.027268690551309913,0.46851397516986376,0.17907657792993284,0.4242619991788458
20,RL,100.0,10175,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,180500,945.288025,190.9470925541451,0.8350439463269663,0.10526315789473684,0.0414826240388885,0.37804131311087413,0.17393755434471225,0.3585345926493934
160,FV,24.0,2645,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,172500,245.728435,701.9944598597228,1.0,0.8421052631578947,0.0062866624599780315,0.6545175776853619,0.6790521939426606,0.8079471496029093
60,RL,89.0,11645,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,196500,1081.855435,181.6324008207252,0.8350439463269663,0.3157894736842105,0.04835354880927341,0.4432604852788318,0.1647309964815953,0.3960365768757297
60,RL,66.0,13682,Pave,,IR2,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,438780,1271.098846,345.1973867970925,0.8350439463269663,0.3157894736842105,0.05787468741966393,0.4461168268619489,0.32639716331441393,0.47686966029213895
20,RL,60.0,7200,Pave,,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,124900,668.9016,186.72402637398386,0.8350439463269663,0.10526315789473684,0.027577181051204748,0.373869680214569,0.16976351356481928,0.35644757225944695
20,RL,63.0,13072,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,158000,1214.428016,130.1024004044386,0.8350439463269663,0.10526315789473684,0.05502348734487835,0.3821035721026711,0.11379920570457504,0.3284654183293248
75,RM,60.0,7200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,101000,668.9016,150.99380835686443,0.37128319489417083,0.39473684210526316,0.027577181051204748,0.27520748490460867,0.13444808616788723,0.2575563699732475
120,RL,44.0,6442,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,202500,598.481126,338.356534905998,0.8350439463269663,0.631578947368421,0.024034214400897425,0.5307015270615821,0.3196357265894165,0.5366468366664824
70,RM,50.0,10300,Pave,,IR1,Bnk,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,140000,956.9009,146.30564147238235,0.37128319489417083,0.3684210526315789,0.042066886349295375,0.2716596596519306,0.1298143440184746,0.24997634100380434
60,RL,,9375,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,219500,870.965625,252.01913106501763,0.8350439463269663,0.3157894736842105,0.03774334525228446,0.44007742421173507,0.23430061009153072,0.43082138368069733
60,RL,76.0,9591,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,317000,891.032673,355.76697645968363,0.8350439463269663,0.3157894736842105,0.038752950524667554,0.44038030579345,0.3368440510486493,0.48209310415925666
20,RL,,19900,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosA,Norm,180000,1848.7697,97.36204568908718,0.8350439463269663,0.10526315789473684,0.08693823178854379,0.39167799543577075,0.08143893241025014,0.31228528168216235
20,RL,72.0,10665,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,226000,990.810495,228.0960901610151,0.8350439463269663,0.10526315789473684,0.04377293229568347,0.37872840558791265,0.21065529077793618,0.3768934608660054
30,RM,47.0,4608,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,80000,428.097024,186.87352519413918,0.37128319489417083,0.15789473684210525,0.015461917782607679,0.20052027434508218,0.1699112768593671,0.22791954426635586
50,RL,81.0,15593,Pave,,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,225000,1448.636479,155.31846896145987,0.8350439463269663,0.2631578947368421,0.06680688962116432,0.43300701383818846,0.13872254196675154,0.3725060338288341
20,RL,95.0,13651,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,244000,1268.218853,192.3958151409061,0.8350439463269663,0.10526315789473684,0.05772979036668303,0.38291546300921253,0.1753694587710032,0.3592505448625389
20,RL,69.0,7599,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,129500,705.969897,183.43558351468917,0.8350439463269663,0.10526315789473684,0.02944214634602351,0.37442916980301466,0.16651324610239465,0.35482243852823464
60,RL,74.0,10141,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,185000,942.129323,196.36370027302505,0.8350439463269663,0.3157894736842105,0.041323704690457826,0.4411515320431871,0.1792912808890651,0.40331671907946454
20,RL,85.0,10200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,144900,947.6106,152.9109108741502,0.8350439463269663,0.10526315789473684,0.04159947650096987,0.3780763688494986,0.13634293312150061,0.3397372820377876
50,RM,60.0,5790,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,107400,537.90837,199.6622584623474,0.37128319489417083,0.2631578947368421,0.02098670218981514,0.2337566570356655,0.18255154625307032,0.25529231054215484
180,RM,21.0,1596,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,91000,148.273188,613.7319985323307,0.37128319489417083,0.9473684210526315,0.0013835331510434921,0.43313886421877085,0.5918143678709423,0.5967658266142487
20,RL,,8475,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,135750,787.352925,172.41315258973603,0.8350439463269663,0.10526315789473684,0.03353665661735493,0.37565752288441406,0.15561877412124486,0.3493752025376597
50,RM,50.0,8635,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,127000,802.217405,158.31119994211545,0.37128319489417083,0.2631578947368421,0.03428451237467573,0.23774600009112368,0.14168053045748094,0.23485680264436015
90,RL,72.0,10778,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,136500,1001.308534,136.32161852722209,0.8350439463269663,0.47368421052631576,0.04430110542429129,0.4894131733159687,0.11994622518191521,0.4052231385943107
50,RM,60.0,10440,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,110000,969.90732,113.41289804885687,0.37128319489417083,0.2631578947368421,0.042721260136951086,0.24027702441980628,0.09730345109017342,0.21266826296070637
60,RL,100.0,13000,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,193500,1207.739,160.21673556952288,0.8350439463269663,0.3157894736842105,0.054686952254083994,0.44516050631227494,0.14356394480076123,0.3854530510353126
120,RM,32.0,4500,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,153500,418.0635,367.16910230144464,0.37128319489417083,0.631578947368421,0.014957115146416133,0.3424740967121195,0.3481138100840535,0.4117576529839622
20,RL,78.0,10206,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,245000,948.168018,258.39302249066156,0.8350439463269663,0.10526315789473684,0.0416275210918694,0.37808478222676845,0.24060050727576862,0.3918660691149216
20,RL,80.0,8892,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,126500,826.093476,153.1303704424849,0.8350439463269663,0.10526315789473684,0.03548575568487228,0.37624225260466926,0.1365598449928016,0.3398457379734381
80,RL,,8530,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,168500,792.46259,212.62833366052018,0.8350439463269663,0.42105263157894735,0.03379373203393395,0.47047148761465096,0.1953670988216227,0.43240725962469073
60,RL,121.0,16059,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,260000,1491.929277,174.27099528659494,0.8350439463269663,0.3157894736842105,0.06898501951436117,0.4494499264903581,0.1574550491992308,0.39239860323454745
60,RL,122.0,11911,Pave,,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,174000,1106.567633,157.24298706286126,0.8350439463269663,0.3157894736842105,0.04959685900581925,0.44363347833779554,0.1406247184172719,0.3839834378435679
160,FV,40.0,3951,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,164500,367.059753,448.1559164564686,1.0,0.8421052631578947,0.012391035079109117,0.6563488894711011,0.4281604516699018,0.6825012784665297
50,C (all),105.0,8470,Pave,,IR1,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Feedr,85000,786.88841,108.02039897880819,0.0,0.2631578947368421,0.03351328612493865,0.08900135425853423,0.0919735533183467,0.09861835560654177
20,RL,60.0,8070,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,123600,749.72721,164.85996286569352,0.8350439463269663,0.10526315789473684,0.03164364673163663,0.3750896199186986,0.14815326906368065,0.3456424500088776
20,RL,60.0,7200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,109900,668.9016,164.29920335068715,0.8350439463269663,0.10526315789473684,0.027577181051204748,0.373869680214569,0.14759901938264436,0.34536532516835944
20,RL,85.0,8500,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,98600,789.6754999999999,124.86141459371603,0.8350439463269663,0.10526315789473684,0.0336535090794363,0.3756925786230385,0.10861906228092609,0.32587534661750034
30,RL,80.0,13360,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,163500,1241.18408,131.72905021469498,0.8350439463269663,0.15789473684210525,0.05636962770805581,0.39829688789583484,0.11540697180459765,0.3397956171688098
190,C (all),60.0,7200,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,133900,668.9016,200.17892018796186,0.0,1.0,0.027577181051204748,0.3082731543153614,0.1830622100741242,0.29153110503706214
60,RL,69.0,9337,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,204750,867.435311,236.04065617753022,0.8350439463269663,0.3157894736842105,0.03756572950992077,0.44002413948902597,0.21850762865681356,0.4229248929633388
60,RL,,9765,Pave,,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,185000,907.197795,203.92465790770578,0.8350439463269663,0.3157894736842105,0.03956624366075393,0.4406242937342759,0.18676446367991484,0.40705331047488946
20,RL,78.0,10264,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,214000,953.556392,224.4230145121821,0.8350439463269663,0.10526315789473684,0.0418986188038982,0.37816611154037705,0.20702485571208662,0.3750782433330806
20,RL,73.0,10921,Pave,,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,94750,1014.593663,93.38713955677447,0.8350439463269663,0.10526315789473684,0.04496950150739676,0.37908737635142664,0.07751017079849476,0.31032090087628467
30,RL,85.0,10625,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,83000,987.094375,84.08517169394264,0.8350439463269663,0.15789473684210525,0.04358596835635327,0.3944617900903241,0.06831618909507954,0.3162502258140507
20,RL,77.0,9320,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,128950,865.85596,148.9277731598683,0.8350439463269663,0.10526315789473684,0.03748626983570544,0.3768424068499192,0.13240603548787,0.3377688332209723
20,RL,,10603,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,205000,985.050509,208.1111558514001,0.8350439463269663,0.10526315789473684,0.04348313818972165,0.3786414673561241,0.19090236074248257,0.36701699584827857
60,RL,77.0,9206,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,178000,855.2650179999999,208.12262427878233,0.8350439463269663,0.3157894736842105,0.03695342260861436,0.43984044741863404,0.19091369603336658,0.40912792665161535
90,RL,64.0,7018,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,118964,651.993254,182.4620105655265,0.8350439463269663,0.47368421052631576,0.02672649512725233,0.484140790226857,0.16555097532125088,0.4280255136639785
20,RL,94.0,10402,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,198900,966.377006,205.82029452799293,0.8350439463269663,0.10526315789473684,0.04254364439458739,0.3783596192175838,0.18863809393323827,0.3658848624436564
50,RM,,7758,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,169500,720.741474,235.17447810974727,0.37128319489417083,0.2631578947368421,0.03018532800486106,0.23651624478017927,0.21765150601432234,0.27284229042278085
60,FV,75.0,9375,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,250000,870.965625,287.03773469819777,1.0,0.3157894736842105,0.03774334525228446,0.5060598456809485,0.2689126842064151,0.4976142368400497
30,RM,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,100000,1003.3524,99.66588010354089,0.37128319489417083,0.15789473684210525,0.0444039355909229,0.20920287968757675,0.08371602170646465,0.1848219166899046
20,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,115000,557.418,206.30837181432963,0.37128319489417083,0.10526315789473684,0.0219682628712987,0.18668270418747898,0.18912050515058537,0.2269978426224913
50,RM,85.0,8500,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Artery,Norm,115000,789.6754999999999,145.62943892776212,0.37128319489417083,0.2631578947368421,0.0336535090794363,0.23755669910255184,0.1291459914811709,0.22858953315620512
20,RL,105.0,11751,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,190000,1091.703153,174.03998465872345,0.8350439463269663,0.10526315789473684,0.048849003248498446,0.3802512268737571,0.1572267203641645,0.35017917565911955
50,RL,75.0,9525,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,136900,884.901075,154.7065585833987,0.8350439463269663,0.2631578947368421,0.03844446002477272,0.424498284959271,0.13811773523090978,0.3722036304609132
